pop2000,county_id,cz,czname,state_id,stateabbrv
43671,1001,11101,Montgomery,1,AL
140415,1003,11001,Mobile,1,AL
29038,1005,10301,Eufaula,13,GA
20826,1007,10801,Tuscaloosa,1,AL
51024,1009,10700,Birmingham,1,AL
11714,1011,9800,Auburn,1,AL
21399,1013,11101,Montgomery,1,AL
112249,1015,9600,LaGrange,13,GA
36583,1017,9600,LaGrange,13,GA
23988,1019,6600,Rome,13,GA
39593,1021,10700,Birmingham,1,AL
15922,1023,10802,Demopolis,1,AL
27867,1025,11001,Mobile,1,AL
14254,1027,9500,Talladega,1,AL
14123,1029,9600,LaGrange,13,GA
43615,1031,10302,Dothan,1,AL
54984,1033,6200,Florence,1,AL
14089,1035,11002,Atmore,1,AL
12202,1037,9500,Talladega,1,AL
37631,1039,11102,Troy,1,AL
13665,1041,11102,Troy,1,AL
77483,1043,10700,Birmingham,1,AL
49129,1045,10302,Dothan,1,AL
46365,1047,10801,Tuscaloosa,1,AL
64452,1049,6100,Gadsden,1,AL
65874,1051,11101,Montgomery,1,AL
38440,1053,11002,Atmore,1,AL
103459,1055,6100,Gadsden,1,AL
18495,1057,10600,Jasper,1,AL
31223,1059,6200,Florence,1,AL
25764,1061,10302,Dothan,1,AL
9974,1063,10802,Demopolis,1,AL
17185,1065,10801,Tuscaloosa,1,AL
16310,1067,10302,Dothan,1,AL
88787,1069,10302,Dothan,1,AL
53926,1071,6100,Gadsden,1,AL
662047,1073,10700,Birmingham,1,AL
15904,1075,10600,Jasper,1,AL
87966,1077,6200,Florence,1,AL
34803,1079,6000,Huntsville,1,AL
115092,1081,9800,Auburn,1,AL
65676,1083,6000,Huntsville,1,AL
13473,1085,11101,Montgomery,1,AL
24105,1087,9800,Auburn,1,AL
276700,1089,6000,Huntsville,1,AL
22539,1091,10802,Demopolis,1,AL
31214,1093,10600,Jasper,1,AL
82231,1095,6100,Gadsden,1,AL
399843,1097,11001,Mobile,1,AL
24324,1099,11002,Atmore,1,AL
223510,1101,11101,Montgomery,1,AL
111064,1103,6000,Huntsville,1,AL
11861,1105,10801,Tuscaloosa,1,AL
20949,1107,10501,Columbus,28,MS
29605,1109,11102,Troy,1,AL
22380,1111,9600,LaGrange,13,GA
49756,1113,9701,Columbus,13,GA
64742,1115,10700,Birmingham,1,AL
143293,1117,10700,Birmingham,1,AL
14798,1119,10802,Demopolis,1,AL
80321,1121,9500,Talladega,1,AL
41475,1123,9500,Talladega,1,AL
164875,1125,10801,Tuscaloosa,1,AL
70713,1127,10600,Jasper,1,AL
18097,1129,11001,Mobile,1,AL
13183,1131,11001,Mobile,1,AL
24843,1133,10600,Jasper,1,AL
2697,2013,34101,Sand Point,2,AK
5465,2016,34114,Unalaska,2,AK
260283,2020,34102,Anchorage,2,AK
16006,2050,34112,Bethel,2,AK
1258,2060,34104,Bristol Bay,2,AK
1893,2068,34115,Fairbanks,2,AK
4922,2070,34107,Dillingham,2,AK
82840,2090,34115,Fairbanks,2,AK
2392,2100,34109,Juneau,2,AK
30711,2110,34109,Juneau,2,AK
49691,2122,34102,Anchorage,2,AK
14070,2130,34111,Ketchikan,2,AK
13913,2150,34108,Kodiak,2,AK
1823,2164,34107,Dillingham,2,AK
59322,2170,34102,Anchorage,2,AK
9196,2180,34106,Nome,2,AK
7385,2185,34113,Barrow,2,AK
7208,2188,34105,Kotzebue,2,AK
6146,2201,34111,Ketchikan,2,AK
8835,2220,34110,Sitka,2,AK
3436,2232,34109,Juneau,2,AK
6174,2240,34115,Fairbanks,2,AK
10195,2261,34103,Valdez,2,AK
7028,2270,34112,Bethel,2,AK
6684,2280,34110,Sitka,2,AK
808,2282,34109,Juneau,2,AK
6551,2290,34115,Fairbanks,2,AK
69423,4001,35500,Gallup,4,AZ
117755,4003,35100,Tucson,4,AZ
116320,4005,35401,Flagstaff,4,AZ
51335,4007,35001,Phoenix,4,AZ
33489,4009,35002,Safford,4,AZ
8547,4011,35002,Safford,4,AZ
19715,4012,38300,Los Angeles,6,CA
3072149,4013,35001,Phoenix,4,AZ
155032,4015,37901,Las Vegas,32,NV
97470,4017,35500,Gallup,4,AZ
843746,4019,35100,Tucson,4,AZ
179727,4021,35001,Phoenix,4,AZ
38381,4023,35100,Tucson,4,AZ
167517,4025,35401,Flagstaff,4,AZ
160026,4027,38100,Yuma,6,CA
20749,5001,4301,Stuttgart,5,AR
24209,5003,4101,Crossett,5,AR
38386,5005,25101,Mountain Home,5,AR
153406,5007,30300,Fayetteville,5,AR
33948,5009,25103,Harrison,5,AR
12600,5011,4102,Pine Bluff,5,AR
5744,5013,4103,El Dorado,5,AR
25357,5015,25103,Harrison,5,AR
14117,5017,4102,Pine Bluff,5,AR
23546,5019,34001,Hot Springs,5,AR
17609,5021,25900,Jonesboro,5,AR
24046,5023,25104,Heber Springs,5,AR
8571,5025,4102,Pine Bluff,5,AR
25603,5027,4001,Magnolia,5,AR
20336,5029,4200,Little Rock,5,AR
82148,5031,25900,Jonesboro,5,AR
53247,5033,30100,Fort Smith,5,AR
50866,5035,5300,West Memphis,5,AR
19526,5037,5300,West Memphis,5,AR
9210,5039,4103,El Dorado,5,AR
15341,5041,4102,Pine Bluff,5,AR
18723,5043,4102,Pine Bluff,5,AR
86014,5045,4200,Little Rock,5,AR
17771,5047,30000,Russellville,5,AR
11642,5049,25102,West Plains,29,MO
88068,5051,34001,Hot Springs,5,AR
16464,5053,4200,Little Rock,5,AR
37331,5055,25900,Jonesboro,5,AR
23587,5057,34001,Hot Springs,5,AR
30353,5059,34001,Hot Springs,5,AR
14300,5061,34001,Hot Springs,5,AR
34233,5063,25105,Batesville,5,AR
13249,5065,25105,Batesville,5,AR
18418,5067,4302,Searcy,5,AR
84278,5069,4102,Pine Bluff,5,AR
22781,5071,30000,Russellville,5,AR
8559,5073,4001,Magnolia,5,AR
17774,5075,25900,Jonesboro,5,AR
12580,5077,5300,West Memphis,5,AR
14492,5079,4102,Pine Bluff,5,AR
13628,5081,33500,Texarkana,48,TX
22486,5083,30000,Russellville,5,AR
52828,5085,4200,Little Rock,5,AR
14243,5087,30300,Fayetteville,5,AR
16140,5089,25101,Mountain Home,5,AR
40443,5091,33500,Texarkana,48,TX
51979,5093,25800,Blytheville,5,AR
10254,5095,4301,Stuttgart,5,AR
9245,5097,34001,Hot Springs,5,AR
9955,5099,34001,Hot Springs,5,AR
8608,5101,25103,Harrison,5,AR
28790,5103,4103,El Dorado,5,AR
10209,5105,4200,Little Rock,5,AR
26445,5107,5300,West Memphis,5,AR
11303,5109,34001,Hot Springs,5,AR
25614,5111,25900,Jonesboro,5,AR
20229,5113,34002,Idabel,40,OK
54469,5115,30000,Russellville,5,AR
9539,5117,4301,Stuttgart,5,AR
361474,5119,4200,Little Rock,5,AR
18195,5121,25900,Jonesboro,5,AR
29329,5123,5300,West Memphis,5,AR
83529,5125,4200,Little Rock,5,AR
10996,5127,30100,Fort Smith,5,AR
8261,5129,25103,Harrison,5,AR
115071,5131,30100,Fort Smith,5,AR
15757,5133,34002,Idabel,40,OK
17119,5135,25105,Batesville,5,AR
11499,5137,25104,Heber Springs,5,AR
45629,5139,4103,El Dorado,5,AR
16192,5141,25104,Heber Springs,5,AR
157715,5143,30300,Fayetteville,5,AR
67165,5145,4302,Searcy,5,AR
8741,5147,4302,Searcy,5,AR
21139,5149,30000,Russellville,5,AR
1443741,6001,37800,San Francisco,6,CA
1208,6003,37400,Sacramento,6,CA
35100,6005,37400,Sacramento,6,CA
203171,6007,37300,Chico,6,CA
40554,6009,37400,Sacramento,6,CA
18804,6011,37300,Chico,6,CA
948816,6013,37800,San Francisco,6,CA
27507,6015,36901,Crescent City,6,CA
156299,6017,37400,Sacramento,6,CA
799407,6019,37200,Fresno,6,CA
26453,6021,37300,Chico,6,CA
126518,6023,36700,Eureka,6,CA
142361,6025,38100,Yuma,6,CA
17945,6027,37903,Mammoth Lakes,6,CA
661645,6029,37100,Bakersfield,6,CA
129461,6031,37200,Fresno,6,CA
58309,6033,37700,Santa Rosa,6,CA
33828,6035,36501,Klamath Falls,6,CA
9519338,6037,38300,Los Angeles,6,CA
123109,6039,37200,Fresno,6,CA
247289,6041,37800,San Francisco,6,CA
17130,6043,37000,Modesto,6,CA
86265,6045,37700,Santa Rosa,6,CA
210554,6047,37000,Modesto,6,CA
9449,6049,36501,Klamath Falls,6,CA
12853,6051,37903,Mammoth Lakes,6,CA
401762,6053,37500,San Jose,6,CA
124279,6055,37800,San Francisco,6,CA
92033,6057,37400,Sacramento,6,CA
2846289,6059,38300,Los Angeles,6,CA
248399,6061,37400,Sacramento,6,CA
20824,6063,37603,Portola,6,CA
1545387,6065,38300,Los Angeles,6,CA
1223499,6067,37400,Sacramento,6,CA
53234,6069,37500,San Jose,6,CA
1709434,6071,38300,Los Angeles,6,CA
2813833,6073,38000,San Diego,6,CA
776733,6075,37800,San Francisco,6,CA
563598,6077,37400,Sacramento,6,CA
246681,6079,38200,Santa Barbara,6,CA
707161,6081,37800,San Francisco,6,CA
399347,6083,38200,Santa Barbara,6,CA
1682585,6085,37500,San Jose,6,CA
255602,6087,37500,San Jose,6,CA
163256,6089,36600,Redding,6,CA
3555,6091,37603,Portola,6,CA
44301,6093,36501,Klamath Falls,6,CA
394542,6095,37800,San Francisco,6,CA
458614,6097,37700,Santa Rosa,6,CA
446997,6099,37000,Modesto,6,CA
78930,6101,37300,Chico,6,CA
56039,6103,36600,Redding,6,CA
13022,6105,36700,Eureka,6,CA
368021,6107,37200,Fresno,6,CA
54501,6109,37000,Modesto,6,CA
753197,6111,38300,Los Angeles,6,CA
168660,6113,37400,Sacramento,6,CA
60219,6115,37300,Chico,6,CA
363857,8001,28900,Denver,8,CO
14966,8003,34805,Alamosa,8,CO
487967,8005,28900,Denver,8,CO
9898,8007,35300,Farmington,35,NM
4517,8009,28501,Springfield,8,CO
5998,8011,28502,Pueblo,8,CO
291288,8013,28900,Denver,8,CO
16242,8015,28701,Salida,8,CO
2231,8017,28504,Burlington,8,CO
9322,8019,28900,Denver,8,CO
8400,8021,34805,Alamosa,8,CO
3663,8023,34805,Alamosa,8,CO
5518,8025,28502,Pueblo,8,CO
3503,8027,28401,Colorado Springs,8,CO
27834,8029,35201,Grand Junction,8,CO
554636,8031,28900,Denver,8,CO
1844,8033,35402,Cortez,8,CO
175766,8035,28900,Denver,8,CO
41659,8037,28702,Glenwood Springs,8,CO
19872,8039,28900,Denver,8,CO
516929,8041,28401,Colorado Springs,8,CO
46145,8043,28401,Colorado Springs,8,CO
43791,8045,28702,Glenwood Springs,8,CO
4757,8047,28900,Denver,8,CO
12442,8049,28703,Granby,8,CO
13956,8051,35202,Gunnison,8,CO
790,8053,35202,Gunnison,8,CO
7862,8055,28503,Trinidad,8,CO
1577,8057,28704,Laramie,56,WY
527056,8059,28900,Denver,8,CO
1622,8061,28504,Burlington,8,CO
8011,8063,28504,Burlington,8,CO
7812,8065,28702,Glenwood Springs,8,CO
43941,8067,35300,Farmington,35,NM
251494,8069,28800,Fort Collins,8,CO
15207,8071,28503,Trinidad,8,CO
6087,8073,28402,Limon,8,CO
20504,8075,28301,Sterling,8,CO
116255,8077,35201,Grand Junction,8,CO
831,8079,34805,Alamosa,8,CO
13184,8081,36401,Steamboat Springs,8,CO
23830,8083,35402,Cortez,8,CO
33432,8085,35201,Grand Junction,8,CO
27171,8087,28800,Fort Collins,8,CO
20311,8089,28502,Pueblo,8,CO
3742,8091,35201,Grand Junction,8,CO
14523,8093,28900,Denver,8,CO
4480,8095,28301,Sterling,8,CO
14872,8097,28702,Glenwood Springs,8,CO
14483,8099,28502,Pueblo,8,CO
141472,8101,28502,Pueblo,8,CO
5986,8103,36401,Steamboat Springs,8,CO
12413,8105,34805,Alamosa,8,CO
19690,8107,36401,Steamboat Springs,8,CO
5917,8109,34805,Alamosa,8,CO
558,8111,35300,Farmington,35,NM
6594,8113,35201,Grand Junction,8,CO
2747,8115,28302,Ogallala,31,NE
23548,8117,28702,Glenwood Springs,8,CO
20555,8119,28401,Colorado Springs,8,CO
4926,8121,28301,Sterling,8,CO
180936,8123,28800,Fort Collins,8,CO
9841,8125,28301,Sterling,8,CO
882567,9001,20901,Bridgeport,9,CT
857183,9003,20901,Bridgeport,9,CT
182193,9005,20901,Bridgeport,9,CT
155071,9007,20901,Bridgeport,9,CT
824008,9009,20901,Bridgeport,9,CT
259088,9011,20901,Bridgeport,9,CT
136364,9013,20901,Bridgeport,9,CT
109091,9015,20901,Bridgeport,9,CT
126697,10001,19901,Dover,10,DE
500265,10003,19800,Wilmington,10,DE
156638,10005,19901,Dover,10,DE
572059,11001,11304,Washington DC,11,DC
217955,12001,7900,Gainesville,12,FL
22259,12003,7600,Jacksonville,12,FL
148217,12005,10000,Panama City,12,FL
26088,12007,7900,Gainesville,12,FL
476230,12009,7300,Palm Bay,12,FL
1623018,12011,7000,Miami,12,FL
13017,12013,9900,Tallahassee,12,FL
141627,12015,6900,Sarasota,12,FL
118085,12017,7800,Ocala,12,FL
140814,12019,7600,Jacksonville,12,FL
251377,12021,7200,Cape Coral,12,FL
56513,12023,7700,Lake City,12,FL
32209,12027,6900,Sarasota,12,FL
13827,12029,7900,Gainesville,12,FL
778879,12031,7600,Jacksonville,12,FL
294410,12033,10900,Pensacola,12,FL
49832,12035,7500,Deltona,12,FL
11057,12037,10000,Panama City,12,FL
45087,12039,9900,Tallahassee,12,FL
14437,12041,7900,Gainesville,12,FL
10576,12043,7100,Port St. Lucie,12,FL
13332,12045,10000,Panama City,12,FL
13327,12047,7700,Lake City,12,FL
26938,12049,6800,Lakeland,12,FL
36210,12051,7100,Port St. Lucie,12,FL
130802,12053,6700,Tampa,12,FL
87366,12055,6800,Lakeland,12,FL
998948,12057,6700,Tampa,12,FL
18564,12059,9900,Tallahassee,12,FL
112947,12061,7300,Palm Bay,12,FL
46755,12063,9900,Tallahassee,12,FL
12902,12065,9900,Tallahassee,12,FL
7022,12067,7700,Lake City,12,FL
210528,12069,7400,Orlando,12,FL
440888,12071,7200,Cape Coral,12,FL
239452,12073,9900,Tallahassee,12,FL
34450,12075,7900,Gainesville,12,FL
7021,12077,9900,Tallahassee,12,FL
18733,12079,7700,Lake City,12,FL
264002,12081,6900,Sarasota,12,FL
258916,12083,7800,Ocala,12,FL
126731,12085,7100,Port St. Lucie,12,FL
2253362,12086,7000,Miami,12,FL
79589,12087,7000,Miami,12,FL
57663,12089,7600,Jacksonville,12,FL
170498,12091,10900,Pensacola,12,FL
35910,12093,7100,Port St. Lucie,12,FL
896344,12095,7400,Orlando,12,FL
172493,12097,7400,Orlando,12,FL
1131184,12099,7100,Port St. Lucie,12,FL
344765,12101,6700,Tampa,12,FL
921482,12103,6700,Tampa,12,FL
483924,12105,6800,Lakeland,12,FL
70423,12107,7500,Deltona,12,FL
123135,12109,7600,Jacksonville,12,FL
192695,12111,7100,Port St. Lucie,12,FL
117743,12113,10900,Pensacola,12,FL
325957,12115,6900,Sarasota,12,FL
365196,12117,7400,Orlando,12,FL
53345,12119,7400,Orlando,12,FL
34844,12121,7700,Lake City,12,FL
19256,12123,7700,Lake City,12,FL
13442,12125,7900,Gainesville,12,FL
443343,12127,7500,Deltona,12,FL
22863,12129,9900,Tallahassee,12,FL
40601,12131,10900,Pensacola,12,FL
20973,12133,9900,Tallahassee,12,FL
17419,13001,9001,Vidalia,13,GA
7609,13003,8601,Waycross,13,GA
10103,13005,8601,Waycross,13,GA
4074,13007,10200,Albany,13,GA
44700,13009,9002,Milledgeville,13,GA
14422,13011,9400,Gainesville,13,GA
46144,13013,9301,Winder,13,GA
76019,13015,6600,Rome,13,GA
17484,13017,8501,Fitzgerald,13,GA
16235,13019,8503,Valdosta,13,GA
153887,13021,8900,Macon,13,GA
11666,13023,8900,Macon,13,GA
14629,13025,8602,Brunswick,13,GA
16450,13027,8503,Valdosta,13,GA
23417,13029,8800,Savannah,13,GA
55983,13031,8702,Statesboro,13,GA
22243,13033,8401,Aiken,13,GA
19522,13035,9200,Griffin,13,GA
6320,13037,10301,Eufaula,13,GA
43664,13039,7600,Jacksonville,12,FL
9577,13043,8702,Statesboro,13,GA
87268,13045,9600,LaGrange,13,GA
53282,13047,6401,Chattanooga,47,TN
10282,13049,7600,Jacksonville,12,FL
232048,13051,8800,Savannah,13,GA
14882,13053,9701,Columbus,13,GA
25470,13055,6600,Rome,13,GA
141903,13057,9100,Atlanta,13,GA
101489,13059,9301,Winder,13,GA
3357,13061,10301,Eufaula,13,GA
236517,13063,9100,Atlanta,13,GA
6878,13065,8601,Waycross,13,GA
607751,13067,9100,Atlanta,13,GA
37413,13069,8601,Waycross,13,GA
42053,13071,8503,Valdosta,13,GA
89288,13073,8401,Aiken,13,GA
15771,13075,8503,Valdosta,13,GA
89215,13077,9600,LaGrange,13,GA
12495,13079,8900,Macon,13,GA
21996,13081,8502,Cordele,13,GA
15154,13083,6401,Chattanooga,47,TN
15999,13085,9100,Atlanta,13,GA
28240,13087,10101,Bainbridge,13,GA
665865,13089,9100,Atlanta,13,GA
19171,13091,9001,Vidalia,13,GA
11525,13093,8502,Cordele,13,GA
96065,13095,10200,Albany,13,GA
92174,13097,9100,Atlanta,13,GA
12354,13099,10301,Eufaula,13,GA
3754,13101,8503,Valdosta,13,GA
37535,13103,8800,Savannah,13,GA
20511,13105,9302,Toccoa,13,GA
21837,13107,8702,Statesboro,13,GA
10495,13109,8701,Hinesville,13,GA
19798,13111,6501,Ellijay,13,GA
91263,13113,9100,Atlanta,13,GA
90565,13115,6600,Rome,13,GA
98407,13117,9100,Atlanta,13,GA
20285,13119,9302,Toccoa,13,GA
816006,13121,9100,Atlanta,13,GA
23456,13123,6501,Ellijay,13,GA
2556,13125,8401,Aiken,13,GA
67568,13127,8602,Brunswick,13,GA
44104,13129,6600,Rome,13,GA
23659,13131,10102,Thomasville,13,GA
14406,13133,8402,Washington,13,GA
588448,13135,9100,Atlanta,13,GA
35902,13137,9400,Gainesville,13,GA
139277,13139,9400,Gainesville,13,GA
10076,13141,9002,Milledgeville,13,GA
25690,13143,9600,LaGrange,13,GA
23695,13145,9701,Columbus,13,GA
22997,13147,9302,Toccoa,13,GA
11012,13149,9600,LaGrange,13,GA
119341,13151,9100,Atlanta,13,GA
110765,13153,8900,Macon,13,GA
9931,13155,8501,Fitzgerald,13,GA
41589,13157,9400,Gainesville,13,GA
11426,13159,9100,Atlanta,13,GA
12684,13161,9001,Vidalia,13,GA
17266,13163,8401,Aiken,13,GA
8575,13165,8702,Statesboro,13,GA
8560,13167,9003,Dublin,13,GA
23639,13169,8900,Macon,13,GA
15912,13171,9200,Griffin,13,GA
7241,13173,8503,Valdosta,13,GA
44874,13175,9003,Dublin,13,GA
24757,13177,10200,Albany,13,GA
61610,13179,8701,Hinesville,13,GA
8348,13181,8402,Washington,13,GA
10304,13183,8701,Hinesville,13,GA
92115,13185,8503,Valdosta,13,GA
21016,13187,9400,Gainesville,13,GA
21231,13189,8401,Aiken,13,GA
10847,13191,8602,Brunswick,13,GA
14074,13193,9702,Americus,13,GA
25730,13195,9301,Winder,13,GA
7144,13197,9702,Americus,13,GA
22534,13199,9701,Columbus,13,GA
6383,13201,10101,Bainbridge,13,GA
23932,13205,10200,Albany,13,GA
21757,13207,8900,Macon,13,GA
8270,13209,9001,Vidalia,13,GA
15457,13211,9100,Atlanta,13,GA
36506,13213,6600,Rome,13,GA
186291,13215,9701,Columbus,13,GA
62001,13217,9100,Atlanta,13,GA
26225,13219,9301,Winder,13,GA
12635,13221,9301,Winder,13,GA
81678,13223,9100,Atlanta,13,GA
23668,13225,8900,Macon,13,GA
22983,13227,9100,Atlanta,13,GA
15636,13229,8601,Waycross,13,GA
13688,13231,9200,Griffin,13,GA
38127,13233,6600,Rome,13,GA
9588,13235,8900,Macon,13,GA
18812,13237,9002,Milledgeville,13,GA
2598,13239,10301,Eufaula,13,GA
15050,13241,1201,Franklin,37,NC
7791,13243,10301,Eufaula,13,GA
199775,13245,8401,Aiken,13,GA
70111,13247,9100,Atlanta,13,GA
3766,13249,9702,Americus,13,GA
15374,13251,8702,Statesboro,13,GA
9369,13253,10101,Bainbridge,13,GA
58417,13255,9200,Griffin,13,GA
25435,13257,9302,Toccoa,13,GA
5252,13259,9702,Americus,13,GA
33200,13261,9702,Americus,13,GA
6498,13263,9701,Columbus,13,GA
2077,13265,8402,Washington,13,GA
22305,13267,8701,Hinesville,13,GA
8815,13269,8900,Macon,13,GA
11794,13271,9001,Vidalia,13,GA
10970,13273,10200,Albany,13,GA
42737,13275,10102,Thomasville,13,GA
38407,13277,8503,Valdosta,13,GA
26067,13279,9001,Vidalia,13,GA
9319,13281,1204,Andrews,37,NC
6854,13283,9001,Vidalia,13,GA
58779,13285,9600,LaGrange,13,GA
9504,13287,8503,Valdosta,13,GA
10590,13289,8900,Macon,13,GA
17289,13291,1204,Andrews,37,NC
27597,13293,9200,Griffin,13,GA
61053,13295,6401,Chattanooga,47,TN
60687,13297,9100,Atlanta,13,GA
35483,13299,8601,Waycross,13,GA
6336,13301,8401,Aiken,13,GA
21176,13303,9003,Dublin,13,GA
26565,13305,8701,Hinesville,13,GA
2390,13307,9702,Americus,13,GA
6179,13309,9001,Vidalia,13,GA
19944,13311,9400,Gainesville,13,GA
83525,13313,6600,Rome,13,GA
8577,13315,8502,Cordele,13,GA
10687,13317,8402,Washington,13,GA
10220,13319,9002,Milledgeville,13,GA
21967,13321,10200,Albany,13,GA
148677,15001,35600,Hilo,15,HI
876156,15003,34701,Honolulu,15,HI
147,15005,34703,Kahului,15,HI
58463,15007,34702,Kapaa,15,HI
128094,15009,34703,Kahului,15,HI
300904,16001,35801,Boise City,16,ID
3476,16003,35803,McCall,16,ID
75565,16005,36301,Pocatello,16,ID
6411,16007,36403,Soda Springs,16,ID
9171,16009,38601,Spokane,53,WA
41735,16011,36301,Pocatello,16,ID
18991,16013,35701,Twin Falls,16,ID
6670,16015,35801,Boise City,16,ID
36835,16017,38601,Spokane,53,WA
82522,16019,36301,Pocatello,16,ID
9871,16021,34501,Bonners Ferry,16,ID
2899,16023,36301,Pocatello,16,ID
991,16025,35701,Twin Falls,16,ID
131441,16027,35801,Boise City,16,ID
7304,16029,36403,Soda Springs,16,ID
21416,16031,35702,Burley,16,ID
1022,16033,36301,Pocatello,16,ID
8930,16035,38401,Lewiston,16,ID
4342,16037,36302,Salmon,16,ID
29130,16039,35801,Boise City,16,ID
11329,16041,36200,Logan,49,UT
11819,16043,36301,Pocatello,16,ID
15181,16045,35801,Boise City,16,ID
14155,16047,35701,Twin Falls,16,ID
15511,16049,38401,Lewiston,16,ID
19155,16051,36301,Pocatello,16,ID
18342,16053,35701,Twin Falls,16,ID
108685,16055,38601,Spokane,53,WA
34935,16057,38402,Pullman,53,WA
7806,16059,36302,Salmon,16,ID
3747,16061,38401,Lewiston,16,ID
4044,16063,35701,Twin Falls,16,ID
27467,16065,36301,Pocatello,16,ID
20174,16067,35702,Burley,16,ID
37410,16069,38401,Lewiston,16,ID
4125,16071,36200,Logan,49,UT
10644,16073,35801,Boise City,16,ID
20578,16075,35802,Ontario,41,OR
7538,16077,36301,Pocatello,16,ID
13771,16079,38601,Spokane,53,WA
5999,16081,36303,Jackson,56,WY
64284,16083,35701,Twin Falls,16,ID
7651,16085,35803,McCall,16,ID
9977,16087,35802,Ontario,41,OR
68277,17001,25000,Quincy,17,IL
9590,17003,25601,Carbondale,17,IL
17633,17005,24900,Edwardsville,17,IL
41786,17007,24400,Rockford,17,IL
6950,17009,24801,Jacksonville,17,IL
35503,17011,23900,Peoria,17,IL
5084,17013,24900,Edwardsville,17,IL
16674,17015,24400,Rockford,17,IL
13695,17017,24801,Jacksonville,17,IL
179669,17019,23500,Decatur,17,IL
35372,17021,24802,Springfield,17,IL
17008,17023,23301,Charleston,17,IL
14560,17025,23302,Douglas,17,IL
35535,17027,25500,Centralia,17,IL
53196,17029,23301,Charleston,17,IL
5376741,17031,24300,Chicago,17,IL
20452,17033,23302,Douglas,17,IL
11253,17035,23301,Charleston,17,IL
88969,17037,24400,Rockford,17,IL
16798,17039,23400,Bloomington,17,IL
19922,17041,23500,Decatur,17,IL
904161,17043,24300,Chicago,17,IL
19704,17045,23301,Charleston,17,IL
6971,17047,14801,Olney,17,IL
34264,17049,23302,Douglas,17,IL
21802,17051,23302,Douglas,17,IL
14241,17053,23500,Decatur,17,IL
39018,17055,25601,Carbondale,17,IL
38250,17057,23700,Galesburg,17,IL
6445,17059,25602,Harrisburg,17,IL
14761,17061,24801,Jacksonville,17,IL
37535,17063,24300,Chicago,17,IL
8621,17065,25500,Centralia,17,IL
20121,17067,23600,Burlington,19,IA
4800,17069,25602,Harrisburg,17,IL
8213,17071,23600,Burlington,19,IA
51020,17073,23801,Davenport,17,IL
31334,17075,24200,Bourbonnais,17,IL
59612,17077,25601,Carbondale,17,IL
10117,17079,23302,Douglas,17,IL
40045,17081,25500,Centralia,17,IL
21668,17083,24900,Edwardsville,17,IL
22289,17085,23200,Dubuque,19,IA
12878,17087,25601,Carbondale,17,IL
404119,17089,24300,Chicago,17,IL
103833,17091,24200,Bourbonnais,17,IL
54544,17093,24300,Chicago,17,IL
55836,17095,23700,Galesburg,17,IL
644356,17097,24300,Chicago,17,IL
111509,17099,23900,Peoria,17,IL
15452,17101,14802,Vincennes,18,IN
36062,17103,24400,Rockford,17,IL
39678,17105,23400,Bloomington,17,IL
31183,17107,24802,Springfield,17,IL
32913,17109,23700,Galesburg,17,IL
260077,17111,24300,Chicago,17,IL
150433,17113,23400,Bloomington,17,IL
114706,17115,23500,Decatur,17,IL
49019,17117,24900,Edwardsville,17,IL
258941,17119,24900,Edwardsville,17,IL
41691,17121,25500,Centralia,17,IL
13180,17123,23900,Peoria,17,IL
16038,17125,23900,Peoria,17,IL
15161,17127,25401,Paducah,21,KY
12486,17129,24802,Springfield,17,IL
16957,17131,23801,Davenport,17,IL
27619,17133,24701,St. Louis,29,MO
30652,17135,24900,Edwardsville,17,IL
36616,17137,24801,Jacksonville,17,IL
14287,17139,23500,Decatur,17,IL
51032,17141,24400,Rockford,17,IL
183433,17143,23900,Peoria,17,IL
23094,17145,25601,Carbondale,17,IL
16365,17147,23500,Decatur,17,IL
17384,17149,25000,Quincy,17,IL
4413,17151,25401,Paducah,21,KY
7348,17153,25601,Carbondale,17,IL
6086,17155,23900,Peoria,17,IL
33893,17157,25601,Carbondale,17,IL
16149,17159,14801,Olney,17,IL
149374,17161,23801,Davenport,17,IL
256082,17163,24701,St. Louis,29,MO
26733,17165,25602,Harrisburg,17,IL
188951,17167,24802,Springfield,17,IL
7189,17169,24801,Jacksonville,17,IL
5537,17171,24801,Jacksonville,17,IL
22893,17173,23500,Decatur,17,IL
6332,17175,23801,Davenport,17,IL
48979,17177,24400,Rockford,17,IL
128485,17179,23900,Peoria,17,IL
18293,17181,25601,Carbondale,17,IL
83919,17183,14500,Lafayette,18,IN
12937,17185,14700,Evansville,18,IN
18735,17187,23700,Galesburg,17,IL
15148,17189,25500,Centralia,17,IL
17151,17191,14801,Olney,17,IL
15371,17193,14801,Olney,17,IL
60653,17195,24400,Rockford,17,IL
502266,17197,24300,Chicago,17,IL
61296,17199,25601,Carbondale,17,IL
278418,17201,24400,Rockford,17,IL
35469,17203,23900,Peoria,17,IL
33625,18001,14100,Fort Wayne,18,IN
331849,18003,14100,Fort Wayne,18,IN
71435,18005,14300,Columbus,18,IN
9421,18007,14500,Lafayette,18,IN
14048,18009,14000,Muncie,18,IN
46107,18011,14200,Indianapolis,18,IN
14957,18013,14200,Indianapolis,18,IN
20165,18015,14500,Lafayette,18,IN
40930,18017,13900,Center,18,IN
96472,18019,13101,Louisville,21,KY
26556,18021,14400,Terre Haute,18,IN
33866,18023,14500,Lafayette,18,IN
